Cód_IBGE;Município;Sigla UF;Região;Mês/Ano;Vítimas
3515707;Ferraz De Vasconcelos;SP;SUDESTE;fev/21;3
3515806;Flora Rica;SP;SUDESTE;fev/21;0
3515905;Floreal;SP;SUDESTE;fev/21;0
3516002;Flórida Paulista;SP;SUDESTE;fev/21;0
3516101;Florínea;SP;SUDESTE;fev/21;0
3516200;Franca;SP;SUDESTE;fev/21;2
3516309;Francisco Morato;SP;SUDESTE;fev/21;4
3516408;Franco Da Rocha;SP;SUDESTE;fev/21;0
3516507;Gabriel Monteiro;SP;SUDESTE;fev/21;0
3516606;Gália;SP;SUDESTE;fev/21;0
3516705;Garça;SP;SUDESTE;fev/21;0
3516804;Gastão Vidigal;SP;SUDESTE;fev/21;0
3516853;Gavião Peixoto;SP;SUDESTE;fev/21;0
3516903;General Salgado;SP;SUDESTE;fev/21;0
3517000;Getulina;SP;SUDESTE;fev/21;0
3517109;Glicério;SP;SUDESTE;fev/21;0
3517208;Guaiçara;SP;SUDESTE;fev/21;0
3517307;Guaimbê;SP;SUDESTE;fev/21;0
3517406;Guaíra;SP;SUDESTE;fev/21;0
3517505;Guapiaçu;SP;SUDESTE;fev/21;0
3517604;Guapiara;SP;SUDESTE;fev/21;0
3517703;Guará;SP;SUDESTE;fev/21;0
3517802;Guaraçaí;SP;SUDESTE;fev/21;1
3517901;Guaraci;SP;SUDESTE;fev/21;0
3518008;Guarani D'Oeste;SP;SUDESTE;fev/21;0
3518107;Guarantã;SP;SUDESTE;fev/21;0
3518206;Guararapes;SP;SUDESTE;fev/21;1
3518305;Guararema;SP;SUDESTE;fev/21;0
3518404;Guaratinguetá;SP;SUDESTE;fev/21;2
3518503;Guareí;SP;SUDESTE;fev/21;0
3518602;Guariba;SP;SUDESTE;fev/21;0
3518701;Guarujá;SP;SUDESTE;fev/21;0
3518800;Guarulhos;SP;SUDESTE;fev/21;6
3518859;Guatapará;SP;SUDESTE;fev/21;0
3518909;Guzolândia;SP;SUDESTE;fev/21;0
3519006;Herculândia;SP;SUDESTE;fev/21;0
3519055;Holambra;SP;SUDESTE;fev/21;0
3519071;Hortolândia;SP;SUDESTE;fev/21;1
3519105;Iacanga;SP;SUDESTE;fev/21;0
3519204;Iacri;SP;SUDESTE;fev/21;0
3519253;Iaras;SP;SUDESTE;fev/21;0
3519303;Ibaté;SP;SUDESTE;fev/21;0
3519402;Ibirá;SP;SUDESTE;fev/21;0
3519501;Ibirarema;SP;SUDESTE;fev/21;0
3519600;Ibitinga;SP;SUDESTE;fev/21;0
3519709;Ibiúna;SP;SUDESTE;fev/21;0
3519808;Icém;SP;SUDESTE;fev/21;0
3519907;Iepê;SP;SUDESTE;fev/21;0
3520004;Igaraçu Do Tietê;SP;SUDESTE;fev/21;0
3520103;Igarapava;SP;SUDESTE;fev/21;1
3520202;Igaratá;SP;SUDESTE;fev/21;0
3520301;Iguape;SP;SUDESTE;fev/21;0
3520426;Ilha Comprida;SP;SUDESTE;fev/21;0
3520442;Ilha Solteira;SP;SUDESTE;fev/21;0
3520400;Ilhabela;SP;SUDESTE;fev/21;0
3520509;Indaiatuba;SP;SUDESTE;fev/21;1
3520608;Indiana;SP;SUDESTE;fev/21;0
3520707;Indiaporã;SP;SUDESTE;fev/21;0
3520806;Inúbia Paulista;SP;SUDESTE;fev/21;0
3520905;Ipaussu;SP;SUDESTE;fev/21;0
3521002;Iperó;SP;SUDESTE;fev/21;1
3521101;Ipeúna;SP;SUDESTE;fev/21;0
3521150;Ipiguá;SP;SUDESTE;fev/21;0
3521200;Iporanga;SP;SUDESTE;fev/21;0
3521309;Ipuã;SP;SUDESTE;fev/21;0
3521408;Iracemápolis;SP;SUDESTE;fev/21;0
3521507;Irapuã;SP;SUDESTE;fev/21;0
3521606;Irapuru;SP;SUDESTE;fev/21;0
3521705;Itaberá;SP;SUDESTE;fev/21;0
3521804;Itaí;SP;SUDESTE;fev/21;0
3521903;Itajobi;SP;SUDESTE;fev/21;0
3522000;Itaju;SP;SUDESTE;fev/21;0
3522109;Itanhaém;SP;SUDESTE;fev/21;3
3522158;Itaoca;SP;SUDESTE;fev/21;0
3522208;Itapecerica Da Serra;SP;SUDESTE;fev/21;7
3522307;Itapetininga;SP;SUDESTE;fev/21;1
3522406;Itapeva;SP;SUDESTE;fev/21;0
3522505;Itapevi;SP;SUDESTE;fev/21;3
3522604;Itapira;SP;SUDESTE;fev/21;0
3522653;Itapirapuã Paulista;SP;SUDESTE;fev/21;0
3522703;Itápolis;SP;SUDESTE;fev/21;0
3522802;Itaporanga;SP;SUDESTE;fev/21;1
3522901;Itapuí;SP;SUDESTE;fev/21;0
3523008;Itapura;SP;SUDESTE;fev/21;1
3523107;Itaquaquecetuba;SP;SUDESTE;fev/21;2
3523206;Itararé;SP;SUDESTE;fev/21;0
3523305;Itariri;SP;SUDESTE;fev/21;0
3523404;Itatiba;SP;SUDESTE;fev/21;2
3523503;Itatinga;SP;SUDESTE;fev/21;0
3523602;Itirapina;SP;SUDESTE;fev/21;0
3523701;Itirapuã;SP;SUDESTE;fev/21;0
3523800;Itobi;SP;SUDESTE;fev/21;0
3523909;Itu;SP;SUDESTE;fev/21;1
3524006;Itupeva;SP;SUDESTE;fev/21;0
3524105;Ituverava;SP;SUDESTE;fev/21;0
3524204;Jaborandi;SP;SUDESTE;fev/21;0
3524303;Jaboticabal;SP;SUDESTE;fev/21;0
3524402;Jacareí;SP;SUDESTE;fev/21;5
3524501;Jaci;SP;SUDESTE;fev/21;0
3524600;Jacupiranga;SP;SUDESTE;fev/21;0
3524709;Jaguariúna;SP;SUDESTE;fev/21;0
3524808;Jales;SP;SUDESTE;fev/21;0
3524907;Jambeiro;SP;SUDESTE;fev/21;0
3525003;Jandira;SP;SUDESTE;fev/21;1
3525102;Jardinópolis;SP;SUDESTE;fev/21;1
3525201;Jarinu;SP;SUDESTE;fev/21;0
3525300;Jaú;SP;SUDESTE;fev/21;1
3525409;Jeriquara;SP;SUDESTE;fev/21;0
3525508;Joanópolis;SP;SUDESTE;fev/21;0
3525607;João Ramalho;SP;SUDESTE;fev/21;0
3525706;José Bonifácio;SP;SUDESTE;fev/21;0
3525805;Júlio Mesquita;SP;SUDESTE;fev/21;0
3525854;Jumirim;SP;SUDESTE;fev/21;0
3525904;Jundiaí;SP;SUDESTE;fev/21;2
3526001;Junqueirópolis;SP;SUDESTE;fev/21;0
3526100;Juquiá;SP;SUDESTE;fev/21;0
3526209;Juquitiba;SP;SUDESTE;fev/21;0
3526308;Lagoinha;SP;SUDESTE;fev/21;0
3526407;Laranjal Paulista;SP;SUDESTE;fev/21;0
3526506;Lavínia;SP;SUDESTE;fev/21;0
3526605;Lavrinhas;SP;SUDESTE;fev/21;0
3526704;Leme;SP;SUDESTE;fev/21;0
3526803;Lençóis Paulista;SP;SUDESTE;fev/21;0
3526902;Limeira;SP;SUDESTE;fev/21;1
3527009;Lindóia;SP;SUDESTE;fev/21;0
3527108;Lins;SP;SUDESTE;fev/21;2
3527207;Lorena;SP;SUDESTE;fev/21;1
3527256;Lourdes;SP;SUDESTE;fev/21;0
3527306;Louveira;SP;SUDESTE;fev/21;0
3527405;Lucélia;SP;SUDESTE;fev/21;0
3527504;Lucianópolis;SP;SUDESTE;fev/21;0
3527603;Luís Antônio;SP;SUDESTE;fev/21;0
3527702;Luiziânia;SP;SUDESTE;fev/21;0
3527801;Lupércio;SP;SUDESTE;fev/21;0
3527900;Lutécia;SP;SUDESTE;fev/21;0
3528007;Macatuba;SP;SUDESTE;fev/21;0
3528106;Macaubal;SP;SUDESTE;fev/21;0
3528205;Macedônia;SP;SUDESTE;fev/21;0
3528304;Magda;SP;SUDESTE;fev/21;0
3528403;Mairinque;SP;SUDESTE;fev/21;0
3528502;Mairiporã;SP;SUDESTE;fev/21;1
3528601;Manduri;SP;SUDESTE;fev/21;0
3528700;Marabá Paulista;SP;SUDESTE;fev/21;1
3528809;Maracaí;SP;SUDESTE;fev/21;0
3528858;Marapoama;SP;SUDESTE;fev/21;0
3528908;Mariápolis;SP;SUDESTE;fev/21;0
3529005;Marília;SP;SUDESTE;fev/21;2
3529104;Marinópolis;SP;SUDESTE;fev/21;0
3529203;Martinópolis;SP;SUDESTE;fev/21;0
3529302;Matão;SP;SUDESTE;fev/21;0
3529401;Mauá;SP;SUDESTE;fev/21;2
3529500;Mendonça;SP;SUDESTE;fev/21;0
3529609;Meridiano;SP;SUDESTE;fev/21;0
3529658;Mesópolis;SP;SUDESTE;fev/21;0
3529708;Miguelópolis;SP;SUDESTE;fev/21;0
3529807;Mineiros Do Tietê;SP;SUDESTE;fev/21;0
3530003;Mira Estrela;SP;SUDESTE;fev/21;0
3529906;Miracatu;SP;SUDESTE;fev/21;1
3530102;Mirandópolis;SP;SUDESTE;fev/21;0
3530201;Mirante Do Paranapanema;SP;SUDESTE;fev/21;1
3530300;Mirassol;SP;SUDESTE;fev/21;0
3530409;Mirassolândia;SP;SUDESTE;fev/21;0
3530508;Mococa;SP;SUDESTE;fev/21;0
3530607;Mogi Das Cruzes;SP;SUDESTE;fev/21;2
3530706;Mogi Guaçu;SP;SUDESTE;fev/21;0
3530805;Mogi Mirim;SP;SUDESTE;fev/21;0
3530904;Mombuca;SP;SUDESTE;fev/21;0
3531001;Monções;SP;SUDESTE;fev/21;0
3531100;Mongaguá;SP;SUDESTE;fev/21;3
3531209;Monte Alegre Do Sul;SP;SUDESTE;fev/21;0
3531308;Monte Alto;SP;SUDESTE;fev/21;0
3531407;Monte Aprazível;SP;SUDESTE;fev/21;0
3531506;Monte Azul Paulista;SP;SUDESTE;fev/21;0
3531605;Monte Castelo;SP;SUDESTE;fev/21;0
3531803;Monte Mor;SP;SUDESTE;fev/21;0
3531704;Monteiro Lobato;SP;SUDESTE;fev/21;0
3531902;Morro Agudo;SP;SUDESTE;fev/21;1
3532009;Morungaba;SP;SUDESTE;fev/21;0
3532058;Motuca;SP;SUDESTE;fev/21;0
3532108;Murutinga Do Sul;SP;SUDESTE;fev/21;0
3532157;Nantes;SP;SUDESTE;fev/21;0
3532207;Narandiba;SP;SUDESTE;fev/21;0
3532306;Natividade Da Serra;SP;SUDESTE;fev/21;1
3532405;Nazaré Paulista;SP;SUDESTE;fev/21;0
3532504;Neves Paulista;SP;SUDESTE;fev/21;0
3532603;Nhandeara;SP;SUDESTE;fev/21;0
3532702;Nipoã;SP;SUDESTE;fev/21;0
3532801;Nova Aliança;SP;SUDESTE;fev/21;0
3532827;Nova Campina;SP;SUDESTE;fev/21;0
3532843;Nova Canaã Paulista;SP;SUDESTE;fev/21;0
3532868;Nova Castilho;SP;SUDESTE;fev/21;0
3532900;Nova Europa;SP;SUDESTE;fev/21;0
3533007;Nova Granada;SP;SUDESTE;fev/21;0
3533106;Nova Guataporanga;SP;SUDESTE;fev/21;0
3533205;Nova Independência;SP;SUDESTE;fev/21;0
3533304;Nova Luzitânia;SP;SUDESTE;fev/21;0
3533403;Nova Odessa;SP;SUDESTE;fev/21;0
3533254;Novais;SP;SUDESTE;fev/21;0
3533502;Novo Horizonte;SP;SUDESTE;fev/21;1
3533601;Nuporanga;SP;SUDESTE;fev/21;0
3533700;Ocauçu;SP;SUDESTE;fev/21;0
3533809;Óleo;SP;SUDESTE;fev/21;0
3533908;Olímpia;SP;SUDESTE;fev/21;0
3534005;Onda Verde;SP;SUDESTE;fev/21;0
3534104;Oriente;SP;SUDESTE;fev/21;0
3534203;Orindiúva;SP;SUDESTE;fev/21;0
3534302;Orlândia;SP;SUDESTE;fev/21;1
3534401;Osasco;SP;SUDESTE;fev/21;1
3534500;Oscar Bressane;SP;SUDESTE;fev/21;0
3534609;Osvaldo Cruz;SP;SUDESTE;fev/21;0
3534708;Ourinhos;SP;SUDESTE;fev/21;1
3534807;Ouro Verde;SP;SUDESTE;fev/21;0
3534757;Ouroeste;SP;SUDESTE;fev/21;0
3534906;Pacaembu;SP;SUDESTE;fev/21;0
3535002;Palestina;SP;SUDESTE;fev/21;0
3535101;Palmares Paulista;SP;SUDESTE;fev/21;0
3535200;Palmeira D'Oeste;SP;SUDESTE;fev/21;0
3535309;Palmital;SP;SUDESTE;fev/21;0
3535408;Panorama;SP;SUDESTE;fev/21;0
3535507;Paraguaçu Paulista;SP;SUDESTE;fev/21;0
3535606;Paraibuna;SP;SUDESTE;fev/21;0
3535705;Paraíso;SP;SUDESTE;fev/21;0
3535804;Paranapanema;SP;SUDESTE;fev/21;0
3535903;Paranapuã;SP;SUDESTE;fev/21;0
3536000;Parapuã;SP;SUDESTE;fev/21;0
3536109;Pardinho;SP;SUDESTE;fev/21;0
3536208;Pariquera-Açu;SP;SUDESTE;fev/21;0
3536257;Parisi;SP;SUDESTE;fev/21;0
3536307;Patrocínio Paulista;SP;SUDESTE;fev/21;0
3536406;Paulicéia;SP;SUDESTE;fev/21;0
3536505;Paulínia;SP;SUDESTE;fev/21;2
3536570;Paulistânia;SP;SUDESTE;fev/21;0
3536604;Paulo De Faria;SP;SUDESTE;fev/21;0
3536703;Pederneiras;SP;SUDESTE;fev/21;0
3536802;Pedra Bela;SP;SUDESTE;fev/21;0
3536901;Pedranópolis;SP;SUDESTE;fev/21;0
3537008;Pedregulho;SP;SUDESTE;fev/21;0
3537107;Pedreira;SP;SUDESTE;fev/21;0
3537156;Pedrinhas Paulista;SP;SUDESTE;fev/21;0
3537206;Pedro De Toledo;SP;SUDESTE;fev/21;0
3537305;Penápolis;SP;SUDESTE;fev/21;1
3537404;Pereira Barreto;SP;SUDESTE;fev/21;0
3537503;Pereiras;SP;SUDESTE;fev/21;0
3537602;Peruíbe;SP;SUDESTE;fev/21;1
3537701;Piacatu;SP;SUDESTE;fev/21;0
3537800;Piedade;SP;SUDESTE;fev/21;0
3537909;Pilar Do Sul;SP;SUDESTE;fev/21;1
3538006;Pindamonhangaba;SP;SUDESTE;fev/21;2
3538105;Pindorama;SP;SUDESTE;fev/21;0
3538204;Pinhalzinho;SP;SUDESTE;fev/21;0
3538303;Piquerobi;SP;SUDESTE;fev/21;0
3538501;Piquete;SP;SUDESTE;fev/21;0
3538600;Piracaia;SP;SUDESTE;fev/21;0
3538709;Piracicaba;SP;SUDESTE;fev/21;2
3538808;Piraju;SP;SUDESTE;fev/21;0
3538907;Pirajuí;SP;SUDESTE;fev/21;1
3539004;Pirangi;SP;SUDESTE;fev/21;0
3539103;Pirapora Do Bom Jesus;SP;SUDESTE;fev/21;0
3539202;Pirapozinho;SP;SUDESTE;fev/21;0
3539301;Pirassununga;SP;SUDESTE;fev/21;0
3539400;Piratininga;SP;SUDESTE;fev/21;1
3539509;Pitangueiras;SP;SUDESTE;fev/21;1
3539608;Planalto;SP;SUDESTE;fev/21;0
3539707;Platina;SP;SUDESTE;fev/21;0
3539806;Poá;SP;SUDESTE;fev/21;0
3539905;Poloni;SP;SUDESTE;fev/21;0
3540002;Pompéia;SP;SUDESTE;fev/21;0
3540101;Pongaí;SP;SUDESTE;fev/21;0
3540200;Pontal;SP;SUDESTE;fev/21;0
3540259;Pontalinda;SP;SUDESTE;fev/21;1
3540309;Pontes Gestal;SP;SUDESTE;fev/21;0
3540408;Populina;SP;SUDESTE;fev/21;0
3540507;Porangaba;SP;SUDESTE;fev/21;0
3540606;Porto Feliz;SP;SUDESTE;fev/21;0
3540705;Porto Ferreira;SP;SUDESTE;fev/21;0
3540754;Potim;SP;SUDESTE;fev/21;2
3540804;Potirendaba;SP;SUDESTE;fev/21;0
3540853;Pracinha;SP;SUDESTE;fev/21;0
3540903;Pradópolis;SP;SUDESTE;fev/21;0
3541000;Praia Grande;SP;SUDESTE;fev/21;2
3541059;Pratânia;SP;SUDESTE;fev/21;0
3541109;Presidente Alves;SP;SUDESTE;fev/21;0
3541208;Presidente Bernardes;SP;SUDESTE;fev/21;0
3541307;Presidente Epitácio;SP;SUDESTE;fev/21;0
3541406;Presidente Prudente;SP;SUDESTE;fev/21;0
3541505;Presidente Venceslau;SP;SUDESTE;fev/21;0
3541604;Promissão;SP;SUDESTE;fev/21;0
3541653;Quadra;SP;SUDESTE;fev/21;0
3541703;Quatá;SP;SUDESTE;fev/21;0
3541802;Queiroz;SP;SUDESTE;fev/21;0
3541901;Queluz;SP;SUDESTE;fev/21;0
3542008;Quintana;SP;SUDESTE;fev/21;0
3542107;Rafard;SP;SUDESTE;fev/21;0
3542206;Rancharia;SP;SUDESTE;fev/21;0
3542305;Redenção Da Serra;SP;SUDESTE;fev/21;0
3542404;Regente Feijó;SP;SUDESTE;fev/21;0
3542503;Reginópolis;SP;SUDESTE;fev/21;0
3542602;Registro;SP;SUDESTE;fev/21;1
3542701;Restinga;SP;SUDESTE;fev/21;0
3542800;Ribeira;SP;SUDESTE;fev/21;0
3542909;Ribeirão Bonito;SP;SUDESTE;fev/21;0
3543006;Ribeirão Branco;SP;SUDESTE;fev/21;0
3543105;Ribeirão Corrente;SP;SUDESTE;fev/21;0
3543204;Ribeirão Do Sul;SP;SUDESTE;fev/21;0
3543238;Ribeirão Dos Índios;SP;SUDESTE;fev/21;0
3543253;Ribeirão Grande;SP;SUDESTE;fev/21;0
3543303;Ribeirão Pires;SP;SUDESTE;fev/21;1
3543402;Ribeirão Preto;SP;SUDESTE;fev/21;5
3543600;Rifaina;SP;SUDESTE;fev/21;0
3543709;Rincão;SP;SUDESTE;fev/21;0
3543808;Rinópolis;SP;SUDESTE;fev/21;0
3543907;Rio Claro;SP;SUDESTE;fev/21;5
3544004;Rio Das Pedras;SP;SUDESTE;fev/21;0
3544103;Rio Grande Da Serra;SP;SUDESTE;fev/21;0
3544202;Riolândia;SP;SUDESTE;fev/21;0
3543501;Riversul;SP;SUDESTE;fev/21;0
3544251;Rosana;SP;SUDESTE;fev/21;0
3544301;Roseira;SP;SUDESTE;fev/21;1
3544400;Rubiácea;SP;SUDESTE;fev/21;0
3544509;Rubinéia;SP;SUDESTE;fev/21;0
3544608;Sabino;SP;SUDESTE;fev/21;0
3544707;Sagres;SP;SUDESTE;fev/21;0
3544806;Sales;SP;SUDESTE;fev/21;0
3544905;Sales Oliveira;SP;SUDESTE;fev/21;0
3545001;Salesópolis;SP;SUDESTE;fev/21;0
3545100;Salmourão;SP;SUDESTE;fev/21;0
3545159;Saltinho;SP;SUDESTE;fev/21;0
3545209;Salto;SP;SUDESTE;fev/21;1
3545308;Salto De Pirapora;SP;SUDESTE;fev/21;0
3545407;Salto Grande;SP;SUDESTE;fev/21;0
3545506;Sandovalina;SP;SUDESTE;fev/21;0
3545605;Santa Adélia;SP;SUDESTE;fev/21;0
3545704;Santa Albertina;SP;SUDESTE;fev/21;0
3545803;Santa Bárbara D'Oeste;SP;SUDESTE;fev/21;1
3546009;Santa Branca;SP;SUDESTE;fev/21;0
3546108;Santa Clara D'Oeste;SP;SUDESTE;fev/21;0
3546207;Santa Cruz Da Conceição;SP;SUDESTE;fev/21;0
3546256;Santa Cruz Da Esperança;SP;SUDESTE;fev/21;0
3546306;Santa Cruz Das Palmeiras;SP;SUDESTE;fev/21;0
3546405;Santa Cruz Do Rio Pardo;SP;SUDESTE;fev/21;0
3546504;Santa Ernestina;SP;SUDESTE;fev/21;0
3546603;Santa Fé Do Sul;SP;SUDESTE;fev/21;0
3546702;Santa Gertrudes;SP;SUDESTE;fev/21;0
3546801;Santa Isabel;SP;SUDESTE;fev/21;0
3546900;Santa Lúcia;SP;SUDESTE;fev/21;0
3547007;Santa Maria Da Serra;SP;SUDESTE;fev/21;0
3547106;Santa Mercedes;SP;SUDESTE;fev/21;0
3547502;Santa Rita Do Passa Quatro;SP;SUDESTE;fev/21;1
3547403;Santa Rita D'Oeste;SP;SUDESTE;fev/21;0
3547601;Santa Rosa De Viterbo;SP;SUDESTE;fev/21;0
3547650;Santa Salete;SP;SUDESTE;fev/21;0
3547205;Santana Da Ponte Pensa;SP;SUDESTE;fev/21;0
3547304;Santana De Parnaíba;SP;SUDESTE;fev/21;1
3547700;Santo Anastácio;SP;SUDESTE;fev/21;0
3547809;Santo André;SP;SUDESTE;fev/21;3
3547908;Santo Antônio Da Alegria;SP;SUDESTE;fev/21;0
3548005;Santo Antônio De Posse;SP;SUDESTE;fev/21;1
3548054;Santo Antônio Do Aracanguá;SP;SUDESTE;fev/21;1
3548104;Santo Antônio Do Jardim;SP;SUDESTE;fev/21;0
3548203;Santo Antônio Do Pinhal;SP;SUDESTE;fev/21;0
3548302;Santo Expedito;SP;SUDESTE;fev/21;0
3548401;Santópolis Do Aguapeí;SP;SUDESTE;fev/21;0
3548500;Santos;SP;SUDESTE;fev/21;5
3548609;São Bento Do Sapucaí;SP;SUDESTE;fev/21;0
3548708;São Bernardo Do Campo;SP;SUDESTE;fev/21;5
3548807;São Caetano Do Sul;SP;SUDESTE;fev/21;0
3548906;São Carlos;SP;SUDESTE;fev/21;2
3549003;São Francisco;SP;SUDESTE;fev/21;0
3549102;São João Da Boa Vista;SP;SUDESTE;fev/21;0
3549201;São João Das Duas Pontes;SP;SUDESTE;fev/21;0
3549250;São João De Iracema;SP;SUDESTE;fev/21;0
3549300;São João Do Pau D'Alho;SP;SUDESTE;fev/21;0
3549409;São Joaquim Da Barra;SP;SUDESTE;fev/21;0
3549508;São José Da Bela Vista;SP;SUDESTE;fev/21;0
3549607;São José Do Barreiro;SP;SUDESTE;fev/21;0
3549706;São José Do Rio Pardo;SP;SUDESTE;fev/21;0
3549805;São José Do Rio Preto;SP;SUDESTE;fev/21;3
3549904;São José Dos Campos;SP;SUDESTE;fev/21;4
3549953;São Lourenço Da Serra;SP;SUDESTE;fev/21;0
3550001;São Luiz Do Paraitinga;SP;SUDESTE;fev/21;0
3550100;São Manuel;SP;SUDESTE;fev/21;0
3550209;São Miguel Arcanjo;SP;SUDESTE;fev/21;2
3550308;São Paulo;SP;SUDESTE;fev/21;66
3550407;São Pedro;SP;SUDESTE;fev/21;0
3550506;São Pedro Do Turvo;SP;SUDESTE;fev/21;0
3550605;São Roque;SP;SUDESTE;fev/21;1
3550704;São Sebastião;SP;SUDESTE;fev/21;2
3550803;São Sebastião Da Grama;SP;SUDESTE;fev/21;0
3550902;São Simão;SP;SUDESTE;fev/21;0
3551009;São Vicente;SP;SUDESTE;fev/21;2
3551108;Sarapuí;SP;SUDESTE;fev/21;0
3551207;Sarutaiá;SP;SUDESTE;fev/21;0
3551306;Sebastianópolis Do Sul;SP;SUDESTE;fev/21;0
3551405;Serra Azul;SP;SUDESTE;fev/21;0
3551603;Serra Negra;SP;SUDESTE;fev/21;0
3551504;Serrana;SP;SUDESTE;fev/21;0
3551702;Sertãozinho;SP;SUDESTE;fev/21;0
3551801;Sete Barras;SP;SUDESTE;fev/21;0
3551900;Severínia;SP;SUDESTE;fev/21;0
3552007;Silveiras;SP;SUDESTE;fev/21;0
3552106;Socorro;SP;SUDESTE;fev/21;0
3552205;Sorocaba;SP;SUDESTE;fev/21;8
3552304;Sud Mennucci;SP;SUDESTE;fev/21;0
3552403;Sumaré;SP;SUDESTE;fev/21;2
3552551;Suzanápolis;SP;SUDESTE;fev/21;0
3552502;Suzano;SP;SUDESTE;fev/21;3
3552601;Tabapuã;SP;SUDESTE;fev/21;0
3552700;Tabatinga;SP;SUDESTE;fev/21;0
3552809;Taboão Da Serra;SP;SUDESTE;fev/21;1
3552908;Taciba;SP;SUDESTE;fev/21;0
3553005;Taguaí;SP;SUDESTE;fev/21;0
3553104;Taiaçu;SP;SUDESTE;fev/21;0
3553203;Taiúva;SP;SUDESTE;fev/21;0
3553302;Tambaú;SP;SUDESTE;fev/21;1
3553401;Tanabi;SP;SUDESTE;fev/21;0
3553500;Tapiraí;SP;SUDESTE;fev/21;0
3553609;Tapiratiba;SP;SUDESTE;fev/21;0
3553658;Taquaral;SP;SUDESTE;fev/21;0
3553708;Taquaritinga;SP;SUDESTE;fev/21;0
3553807;Taquarituba;SP;SUDESTE;fev/21;0
3553856;Taquarivaí;SP;SUDESTE;fev/21;0
3553906;Tarabai;SP;SUDESTE;fev/21;0
3553955;Tarumã;SP;SUDESTE;fev/21;0
3554003;Tatuí;SP;SUDESTE;fev/21;0
3554102;Taubaté;SP;SUDESTE;fev/21;4
3554201;Tejupá;SP;SUDESTE;fev/21;0
3554300;Teodoro Sampaio;SP;SUDESTE;fev/21;0
3554409;Terra Roxa;SP;SUDESTE;fev/21;0
3554508;Tietê;SP;SUDESTE;fev/21;0
3554607;Timburi;SP;SUDESTE;fev/21;0
3554656;Torre De Pedra;SP;SUDESTE;fev/21;0
3554706;Torrinha;SP;SUDESTE;fev/21;0
3554755;Trabiju;SP;SUDESTE;fev/21;0
3554805;Tremembé;SP;SUDESTE;fev/21;0
3554904;Três Fronteiras;SP;SUDESTE;fev/21;0
3554953;Tuiuti;SP;SUDESTE;fev/21;0
3555000;Tupã;SP;SUDESTE;fev/21;0
3555109;Tupi Paulista;SP;SUDESTE;fev/21;0
3555208;Turiúba;SP;SUDESTE;fev/21;0
3555307;Turmalina;SP;SUDESTE;fev/21;0
3555356;Ubarana;SP;SUDESTE;fev/21;0
3555406;Ubatuba;SP;SUDESTE;fev/21;1
3555505;Ubirajara;SP;SUDESTE;fev/21;0
3555604;Uchoa;SP;SUDESTE;fev/21;0
3555703;União Paulista;SP;SUDESTE;fev/21;0
3555802;Urânia;SP;SUDESTE;fev/21;0
3555901;Uru;SP;SUDESTE;fev/21;0
3556008;Urupês;SP;SUDESTE;fev/21;0
3556107;Valentim Gentil;SP;SUDESTE;fev/21;0
3556206;Valinhos;SP;SUDESTE;fev/21;0
3556305;Valparaíso;SP;SUDESTE;fev/21;0
3556354;Vargem;SP;SUDESTE;fev/21;0
3556404;Vargem Grande Do Sul;SP;SUDESTE;fev/21;1
3556453;Vargem Grande Paulista;SP;SUDESTE;fev/21;0
3556503;Várzea Paulista;SP;SUDESTE;fev/21;0
3556602;Vera Cruz;SP;SUDESTE;fev/21;0
3556701;Vinhedo;SP;SUDESTE;fev/21;0
3556800;Viradouro;SP;SUDESTE;fev/21;0
3556909;Vista Alegre Do Alto;SP;SUDESTE;fev/21;0
3556958;Vitória Brasil;SP;SUDESTE;fev/21;0
3557006;Votorantim;SP;SUDESTE;fev/21;1
3557105;Votuporanga;SP;SUDESTE;fev/21;0
3557154;Zacarias;SP;SUDESTE;fev/21;0
3500105;Adamantina;SP;SUDESTE;mar/21;0
3500204;Adolfo;SP;SUDESTE;mar/21;0
3500303;Aguaí;SP;SUDESTE;mar/21;0
3500402;Águas Da Prata;SP;SUDESTE;mar/21;0
3500501;Águas De Lindóia;SP;SUDESTE;mar/21;0
3500550;Águas De Santa Bárbara;SP;SUDESTE;mar/21;0
3500600;Águas De São Pedro;SP;SUDESTE;mar/21;0
3500709;Agudos;SP;SUDESTE;mar/21;0
3500758;Alambari;SP;SUDESTE;mar/21;0
3500808;Alfredo Marcondes;SP;SUDESTE;mar/21;0
3500907;Altair;SP;SUDESTE;mar/21;0
3501004;Altinópolis;SP;SUDESTE;mar/21;0
3501103;Alto Alegre;SP;SUDESTE;mar/21;0
3501152;Alumínio;SP;SUDESTE;mar/21;0
3501202;Álvares Florence;SP;SUDESTE;mar/21;0
3501301;Álvares Machado;SP;SUDESTE;mar/21;0
3501400;Álvaro De Carvalho;SP;SUDESTE;mar/21;0
3501509;Alvinlândia;SP;SUDESTE;mar/21;0
3501608;Americana;SP;SUDESTE;mar/21;2
3501707;Américo Brasiliense;SP;SUDESTE;mar/21;0
3501806;Américo De Campos;SP;SUDESTE;mar/21;0
3501905;Amparo;SP;SUDESTE;mar/21;0
3502002;Analândia;SP;SUDESTE;mar/21;0
3502101;Andradina;SP;SUDESTE;mar/21;0
3502200;Angatuba;SP;SUDESTE;mar/21;0
3502309;Anhembi;SP;SUDESTE;mar/21;0
3502408;Anhumas;SP;SUDESTE;mar/21;0
